"Time","Area","Value","Metric","Category"
"2002K2","Hele landet",52.6,"Index","Vacation house"
"2002K2"," Byen København",0,"Index","Vacation house"
"2002K2"," Københavns omegn",0,"Index","Vacation house"
"2002K2"," Nordsjælland",43.6,"Index","Vacation house"
"2002K2"," Bornholm",0,"Index","Vacation house"
"2002K2"," Østsjælland",50.6,"Index","Vacation house"
"2002K2"," Vest- og Sydsjælland",49.2,"Index","Vacation house"
"2002K2"," Fyn",59.2,"Index","Vacation house"
"2002K2"," Sydjylland",55.6,"Index","Vacation house"
"2002K2"," Østjylland",52.9,"Index","Vacation house"
"2002K2"," Vestjylland",62.5,"Index","Vacation house"
"2002K2"," Nordjylland",56,"Index","Vacation house"
"2002K3","Hele landet",54.7,"Index","Vacation house"
"2002K3"," Byen København",0,"Index","Vacation house"
"2002K3"," Københavns omegn",0,"Index","Vacation house"
"2002K3"," Nordsjælland",47.4,"Index","Vacation house"
"2002K3"," Bornholm",0,"Index","Vacation house"
"2002K3"," Østsjælland",51.1,"Index","Vacation house"
"2002K3"," Vest- og Sydsjælland",50.6,"Index","Vacation house"
"2002K3"," Fyn",63.7,"Index","Vacation house"
"2002K3"," Sydjylland",58.2,"Index","Vacation house"
"2002K3"," Østjylland",53.7,"Index","Vacation house"
"2002K3"," Vestjylland",60.6,"Index","Vacation house"
"2002K3"," Nordjylland",57.3,"Index","Vacation house"
"2002K4","Hele landet",53.6,"Index","Vacation house"
"2002K4"," Byen København",0,"Index","Vacation house"
"2002K4"," Københavns omegn",0,"Index","Vacation house"
"2002K4"," Nordsjælland",46.2,"Index","Vacation house"
"2002K4"," Bornholm",0,"Index","Vacation house"
"2002K4"," Østsjælland",51.4,"Index","Vacation house"
"2002K4"," Vest- og Sydsjælland",51.1,"Index","Vacation house"
"2002K4"," Fyn",60,"Index","Vacation house"
"2002K4"," Sydjylland",57.6,"Index","Vacation house"
"2002K4"," Østjylland",51.6,"Index","Vacation house"
"2002K4"," Vestjylland",59.5,"Index","Vacation house"
"2002K4"," Nordjylland",57.2,"Index","Vacation house"
"2003K1","Hele landet",55,"Index","Vacation house"
"2003K1"," Byen København",0,"Index","Vacation house"
"2003K1"," Københavns omegn",0,"Index","Vacation house"
"2003K1"," Nordsjælland",49.7,"Index","Vacation house"
"2003K1"," Bornholm",0,"Index","Vacation house"
"2003K1"," Østsjælland",50.1,"Index","Vacation house"
"2003K1"," Vest- og Sydsjælland",52.9,"Index","Vacation house"
"2003K1"," Fyn",59.8,"Index","Vacation house"
"2003K1"," Sydjylland",58,"Index","Vacation house"
"2003K1"," Østjylland",52.6,"Index","Vacation house"
"2003K1"," Vestjylland",59.8,"Index","Vacation house"
"2003K1"," Nordjylland",57.9,"Index","Vacation house"
"2003K2","Hele landet",57.4,"Index","Vacation house"
"2003K2"," Byen København",0,"Index","Vacation house"
"2003K2"," Københavns omegn",0,"Index","Vacation house"
"2003K2"," Nordsjælland",51.6,"Index","Vacation house"
"2003K2"," Bornholm",0,"Index","Vacation house"
"2003K2"," Østsjælland",52.2,"Index","Vacation house"
"2003K2"," Vest- og Sydsjælland",56.1,"Index","Vacation house"
"2003K2"," Fyn",61.6,"Index","Vacation house"
"2003K2"," Sydjylland",59.9,"Index","Vacation house"
"2003K2"," Østjylland",56.1,"Index","Vacation house"
"2003K2"," Vestjylland",63.1,"Index","Vacation house"
"2003K2"," Nordjylland",59.2,"Index","Vacation house"
"2003K3","Hele landet",59.4,"Index","Vacation house"
"2003K3"," Byen København",0,"Index","Vacation house"
"2003K3"," Københavns omegn",0,"Index","Vacation house"
"2003K3"," Nordsjælland",54.1,"Index","Vacation house"
"2003K3"," Bornholm",0,"Index","Vacation house"
"2003K3"," Østsjælland",49.8,"Index","Vacation house"
"2003K3"," Vest- og Sydsjælland",58.1,"Index","Vacation house"
"2003K3"," Fyn",62.4,"Index","Vacation house"
"2003K3"," Sydjylland",61.1,"Index","Vacation house"
"2003K3"," Østjylland",55.1,"Index","Vacation house"
"2003K3"," Vestjylland",65.7,"Index","Vacation house"
"2003K3"," Nordjylland",61.4,"Index","Vacation house"
"2003K4","Hele landet",59.1,"Index","Vacation house"
"2003K4"," Byen København",0,"Index","Vacation house"
"2003K4"," Københavns omegn",0,"Index","Vacation house"
"2003K4"," Nordsjælland",52.5,"Index","Vacation house"
"2003K4"," Bornholm",0,"Index","Vacation house"
"2003K4"," Østsjælland",51.1,"Index","Vacation house"
"2003K4"," Vest- og Sydsjælland",58.8,"Index","Vacation house"
"2003K4"," Fyn",61.4,"Index","Vacation house"
"2003K4"," Sydjylland",63.2,"Index","Vacation house"
"2003K4"," Østjylland",57.5,"Index","Vacation house"
"2003K4"," Vestjylland",65,"Index","Vacation house"
"2003K4"," Nordjylland",62.6,"Index","Vacation house"
"2004K1","Hele landet",62.8,"Index","Vacation house"
"2004K1"," Byen København",0,"Index","Vacation house"
"2004K1"," Københavns omegn",0,"Index","Vacation house"
"2004K1"," Nordsjælland",57,"Index","Vacation house"
"2004K1"," Bornholm",0,"Index","Vacation house"
"2004K1"," Østsjælland",54.1,"Index","Vacation house"
"2004K1"," Vest- og Sydsjælland",63.8,"Index","Vacation house"
"2004K1"," Fyn",65.8,"Index","Vacation house"
"2004K1"," Sydjylland",67.9,"Index","Vacation house"
"2004K1"," Østjylland",59,"Index","Vacation house"
"2004K1"," Vestjylland",69.5,"Index","Vacation house"
"2004K1"," Nordjylland",64.9,"Index","Vacation house"
"2004K2","Hele landet",68.5,"Index","Vacation house"
"2004K2"," Byen København",0,"Index","Vacation house"
"2004K2"," Københavns omegn",0,"Index","Vacation house"
"2004K2"," Nordsjælland",63.4,"Index","Vacation house"
"2004K2"," Bornholm",0,"Index","Vacation house"
"2004K2"," Østsjælland",55.3,"Index","Vacation house"
"2004K2"," Vest- og Sydsjælland",69.6,"Index","Vacation house"
"2004K2"," Fyn",70.2,"Index","Vacation house"
"2004K2"," Sydjylland",71.6,"Index","Vacation house"
"2004K2"," Østjylland",65.4,"Index","Vacation house"
"2004K2"," Vestjylland",74.8,"Index","Vacation house"
"2004K2"," Nordjylland",71.7,"Index","Vacation house"
"2004K3","Hele landet",72.3,"Index","Vacation house"
"2004K3"," Byen København",0,"Index","Vacation house"
"2004K3"," Københavns omegn",0,"Index","Vacation house"
"2004K3"," Nordsjælland",65.2,"Index","Vacation house"
"2004K3"," Bornholm",0,"Index","Vacation house"
"2004K3"," Østsjælland",62.2,"Index","Vacation house"
"2004K3"," Vest- og Sydsjælland",73.9,"Index","Vacation house"
"2004K3"," Fyn",75.6,"Index","Vacation house"
"2004K3"," Sydjylland",74.3,"Index","Vacation house"
"2004K3"," Østjylland",70.8,"Index","Vacation house"
"2004K3"," Vestjylland",79.7,"Index","Vacation house"
"2004K3"," Nordjylland",74.5,"Index","Vacation house"
"2004K4","Hele landet",73.6,"Index","Vacation house"
"2004K4"," Byen København",0,"Index","Vacation house"
"2004K4"," Københavns omegn",0,"Index","Vacation house"
"2004K4"," Nordsjælland",65.6,"Index","Vacation house"
"2004K4"," Bornholm",0,"Index","Vacation house"
"2004K4"," Østsjælland",66,"Index","Vacation house"
"2004K4"," Vest- og Sydsjælland",74.7,"Index","Vacation house"
"2004K4"," Fyn",74.4,"Index","Vacation house"
"2004K4"," Sydjylland",78.9,"Index","Vacation house"
"2004K4"," Østjylland",70.9,"Index","Vacation house"
"2004K4"," Vestjylland",83.8,"Index","Vacation house"
"2004K4"," Nordjylland",75.8,"Index","Vacation house"
"2005K1","Hele landet",76.8,"Index","Vacation house"
"2005K1"," Byen København",0,"Index","Vacation house"
"2005K1"," Københavns omegn",0,"Index","Vacation house"
"2005K1"," Nordsjælland",70,"Index","Vacation house"
"2005K1"," Bornholm",0,"Index","Vacation house"
"2005K1"," Østsjælland",71.9,"Index","Vacation house"
"2005K1"," Vest- og Sydsjælland",79.7,"Index","Vacation house"
"2005K1"," Fyn",78.5,"Index","Vacation house"
"2005K1"," Sydjylland",81,"Index","Vacation house"
"2005K1"," Østjylland",74.3,"Index","Vacation house"
"2005K1"," Vestjylland",85.1,"Index","Vacation house"
"2005K1"," Nordjylland",77.7,"Index","Vacation house"
"2005K2","Hele landet",83.1,"Index","Vacation house"
"2005K2"," Byen København",0,"Index","Vacation house"
"2005K2"," Københavns omegn",0,"Index","Vacation house"
"2005K2"," Nordsjælland",76.8,"Index","Vacation house"
"2005K2"," Bornholm",0,"Index","Vacation house"
"2005K2"," Østsjælland",70.3,"Index","Vacation house"
"2005K2"," Vest- og Sydsjælland",86.4,"Index","Vacation house"
"2005K2"," Fyn",84.6,"Index","Vacation house"
"2005K2"," Sydjylland",85.2,"Index","Vacation house"
"2005K2"," Østjylland",79.8,"Index","Vacation house"
"2005K2"," Vestjylland",90,"Index","Vacation house"
"2005K2"," Nordjylland",85.6,"Index","Vacation house"
"2005K3","Hele landet",90,"Index","Vacation house"
"2005K3"," Byen København",0,"Index","Vacation house"
"2005K3"," Københavns omegn",0,"Index","Vacation house"
"2005K3"," Nordsjælland",83.2,"Index","Vacation house"
"2005K3"," Bornholm",0,"Index","Vacation house"
"2005K3"," Østsjælland",77.4,"Index","Vacation house"
"2005K3"," Vest- og Sydsjælland",91.8,"Index","Vacation house"
"2005K3"," Fyn",87.4,"Index","Vacation house"
"2005K3"," Sydjylland",92,"Index","Vacation house"
"2005K3"," Østjylland",88.8,"Index","Vacation house"
"2005K3"," Vestjylland",96.5,"Index","Vacation house"
"2005K3"," Nordjylland",92.6,"Index","Vacation house"
"2005K4","Hele landet",89.6,"Index","Vacation house"
"2005K4"," Byen København",0,"Index","Vacation house"
"2005K4"," Københavns omegn",0,"Index","Vacation house"
"2005K4"," Nordsjælland",84.1,"Index","Vacation house"
"2005K4"," Bornholm",0,"Index","Vacation house"
"2005K4"," Østsjælland",86.5,"Index","Vacation house"
"2005K4"," Vest- og Sydsjælland",92.1,"Index","Vacation house"
"2005K4"," Fyn",84.8,"Index","Vacation house"
"2005K4"," Sydjylland",87.5,"Index","Vacation house"
"2005K4"," Østjylland",88.1,"Index","Vacation house"
"2005K4"," Vestjylland",99.8,"Index","Vacation house"
"2005K4"," Nordjylland",89.9,"Index","Vacation house"
"2006K1","Hele landet",94.1,"Index","Vacation house"
"2006K1"," Byen København",0,"Index","Vacation house"
"2006K1"," Københavns omegn",0,"Index","Vacation house"
"2006K1"," Nordsjælland",92.2,"Index","Vacation house"
"2006K1"," Bornholm",91,"Index","Vacation house"
"2006K1"," Østsjælland",101.8,"Index","Vacation house"
"2006K1"," Vest- og Sydsjælland",94.1,"Index","Vacation house"
"2006K1"," Fyn",91,"Index","Vacation house"
"2006K1"," Sydjylland",97.2,"Index","Vacation house"
"2006K1"," Østjylland",90.9,"Index","Vacation house"
"2006K1"," Vestjylland",96.3,"Index","Vacation house"
"2006K1"," Nordjylland",93.9,"Index","Vacation house"
"2006K2","Hele landet",100.2,"Index","Vacation house"
"2006K2"," Byen København",0,"Index","Vacation house"
"2006K2"," Københavns omegn",0,"Index","Vacation house"
"2006K2"," Nordsjælland",99.2,"Index","Vacation house"
"2006K2"," Bornholm",100.4,"Index","Vacation house"
"2006K2"," Østsjælland",99.3,"Index","Vacation house"
"2006K2"," Vest- og Sydsjælland",102.3,"Index","Vacation house"
"2006K2"," Fyn",98.4,"Index","Vacation house"
"2006K2"," Sydjylland",98.5,"Index","Vacation house"
"2006K2"," Østjylland",97.9,"Index","Vacation house"
"2006K2"," Vestjylland",102.1,"Index","Vacation house"
"2006K2"," Nordjylland",102.2,"Index","Vacation house"
"2006K3","Hele landet",104.3,"Index","Vacation house"
"2006K3"," Byen København",0,"Index","Vacation house"
"2006K3"," Københavns omegn",0,"Index","Vacation house"
"2006K3"," Nordsjælland",104.3,"Index","Vacation house"
"2006K3"," Bornholm",101.1,"Index","Vacation house"
"2006K3"," Østsjælland",97.7,"Index","Vacation house"
"2006K3"," Vest- og Sydsjælland",104.1,"Index","Vacation house"
"2006K3"," Fyn",104.2,"Index","Vacation house"
"2006K3"," Sydjylland",103.8,"Index","Vacation house"
"2006K3"," Østjylland",107.9,"Index","Vacation house"
"2006K3"," Vestjylland",104,"Index","Vacation house"
"2006K3"," Nordjylland",103,"Index","Vacation house"
"2006K4","Hele landet",101.5,"Index","Vacation house"
"2006K4"," Byen København",0,"Index","Vacation house"
"2006K4"," Københavns omegn",0,"Index","Vacation house"
"2006K4"," Nordsjælland",104.3,"Index","Vacation house"
"2006K4"," Bornholm",107.5,"Index","Vacation house"
"2006K4"," Østsjælland",101.2,"Index","Vacation house"
"2006K4"," Vest- og Sydsjælland",99.5,"Index","Vacation house"
"2006K4"," Fyn",106.4,"Index","Vacation house"
"2006K4"," Sydjylland",100.6,"Index","Vacation house"
"2006K4"," Østjylland",103.3,"Index","Vacation house"
"2006K4"," Vestjylland",97.6,"Index","Vacation house"
"2006K4"," Nordjylland",100.8,"Index","Vacation house"
"2007K1","Hele landet",100.5,"Index","Vacation house"
"2007K1"," Byen København",0,"Index","Vacation house"
"2007K1"," Københavns omegn",0,"Index","Vacation house"
"2007K1"," Nordsjælland",98.3,"Index","Vacation house"
"2007K1"," Bornholm",103,"Index","Vacation house"
"2007K1"," Østsjælland",100.9,"Index","Vacation house"
"2007K1"," Vest- og Sydsjælland",101.3,"Index","Vacation house"
"2007K1"," Fyn",110.3,"Index","Vacation house"
"2007K1"," Sydjylland",99.7,"Index","Vacation house"
"2007K1"," Østjylland",97.2,"Index","Vacation house"
"2007K1"," Vestjylland",101.3,"Index","Vacation house"
"2007K1"," Nordjylland",100.8,"Index","Vacation house"
"2007K2","Hele landet",105.8,"Index","Vacation house"
"2007K2"," Byen København",0,"Index","Vacation house"
"2007K2"," Københavns omegn",0,"Index","Vacation house"
"2007K2"," Nordsjælland",102.7,"Index","Vacation house"
"2007K2"," Bornholm",124.3,"Index","Vacation house"
"2007K2"," Østsjælland",106.2,"Index","Vacation house"
"2007K2"," Vest- og Sydsjælland",104.2,"Index","Vacation house"
"2007K2"," Fyn",109.4,"Index","Vacation house"
"2007K2"," Sydjylland",105.6,"Index","Vacation house"
"2007K2"," Østjylland",111.7,"Index","Vacation house"
"2007K2"," Vestjylland",107.7,"Index","Vacation house"
"2007K2"," Nordjylland",104.9,"Index","Vacation house"
"2007K3","Hele landet",105.3,"Index","Vacation house"
"2007K3"," Byen København",0,"Index","Vacation house"
"2007K3"," Københavns omegn",0,"Index","Vacation house"
"2007K3"," Nordsjælland",96.6,"Index","Vacation house"
"2007K3"," Bornholm",109.4,"Index","Vacation house"
"2007K3"," Østsjælland",107.5,"Index","Vacation house"
"2007K3"," Vest- og Sydsjælland",105.1,"Index","Vacation house"
"2007K3"," Fyn",120.1,"Index","Vacation house"
"2007K3"," Sydjylland",106.5,"Index","Vacation house"
"2007K3"," Østjylland",115.4,"Index","Vacation house"
"2007K3"," Vestjylland",107.8,"Index","Vacation house"
"2007K3"," Nordjylland",106.6,"Index","Vacation house"
"2007K4","Hele landet",104.1,"Index","Vacation house"
"2007K4"," Byen København",0,"Index","Vacation house"
"2007K4"," Københavns omegn",0,"Index","Vacation house"
"2007K4"," Nordsjælland",99,"Index","Vacation house"
"2007K4"," Bornholm",103.5,"Index","Vacation house"
"2007K4"," Østsjælland",100.3,"Index","Vacation house"
"2007K4"," Vest- og Sydsjælland",101.8,"Index","Vacation house"
"2007K4"," Fyn",110.9,"Index","Vacation house"
"2007K4"," Sydjylland",106.2,"Index","Vacation house"
"2007K4"," Østjylland",110.7,"Index","Vacation house"
"2007K4"," Vestjylland",103.2,"Index","Vacation house"
"2007K4"," Nordjylland",107.1,"Index","Vacation house"
"2008K1","Hele landet",100.7,"Index","Vacation house"
"2008K1"," Byen København",0,"Index","Vacation house"
"2008K1"," Københavns omegn",0,"Index","Vacation house"
"2008K1"," Nordsjælland",92,"Index","Vacation house"
"2008K1"," Bornholm",142.3,"Index","Vacation house"
"2008K1"," Østsjælland",97.3,"Index","Vacation house"
"2008K1"," Vest- og Sydsjælland",95.4,"Index","Vacation house"
"2008K1"," Fyn",98.8,"Index","Vacation house"
"2008K1"," Sydjylland",109.6,"Index","Vacation house"
"2008K1"," Østjylland",108.9,"Index","Vacation house"
"2008K1"," Vestjylland",102.2,"Index","Vacation house"
"2008K1"," Nordjylland",104.6,"Index","Vacation house"
"2008K2","Hele landet",101.9,"Index","Vacation house"
"2008K2"," Byen København",0,"Index","Vacation house"
"2008K2"," Københavns omegn",0,"Index","Vacation house"
"2008K2"," Nordsjælland",94.1,"Index","Vacation house"
"2008K2"," Bornholm",158,"Index","Vacation house"
"2008K2"," Østsjælland",90,"Index","Vacation house"
"2008K2"," Vest- og Sydsjælland",102.1,"Index","Vacation house"
"2008K2"," Fyn",106.5,"Index","Vacation house"
"2008K2"," Sydjylland",105.7,"Index","Vacation house"
"2008K2"," Østjylland",109.2,"Index","Vacation house"
"2008K2"," Vestjylland",104.6,"Index","Vacation house"
"2008K2"," Nordjylland",104.1,"Index","Vacation house"
"2008K3","Hele landet",102.5,"Index","Vacation house"
"2008K3"," Byen København",0,"Index","Vacation house"
"2008K3"," Københavns omegn",0,"Index","Vacation house"
"2008K3"," Nordsjælland",89.7,"Index","Vacation house"
"2008K3"," Bornholm",171.4,"Index","Vacation house"
"2008K3"," Østsjælland",82.9,"Index","Vacation house"
"2008K3"," Vest- og Sydsjælland",98.8,"Index","Vacation house"
"2008K3"," Fyn",115.6,"Index","Vacation house"
"2008K3"," Sydjylland",109.2,"Index","Vacation house"
"2008K3"," Østjylland",111,"Index","Vacation house"
"2008K3"," Vestjylland",108.5,"Index","Vacation house"
"2008K3"," Nordjylland",109.7,"Index","Vacation house"
"2008K4","Hele landet",90.4,"Index","Vacation house"
"2008K4"," Byen København",0,"Index","Vacation house"
"2008K4"," Københavns omegn",0,"Index","Vacation house"
"2008K4"," Nordsjælland",77.1,"Index","Vacation house"
"2008K4"," Bornholm",123,"Index","Vacation house"
"2008K4"," Østsjælland",77.7,"Index","Vacation house"
"2008K4"," Vest- og Sydsjælland",86.6,"Index","Vacation house"
"2008K4"," Fyn",106.4,"Index","Vacation house"
"2008K4"," Sydjylland",98.1,"Index","Vacation house"
"2008K4"," Østjylland",96.2,"Index","Vacation house"
"2008K4"," Vestjylland",97.3,"Index","Vacation house"
"2008K4"," Nordjylland",104,"Index","Vacation house"
